term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
08,05,09,,5,本院委員鄭汝芬等13人臨時提案，有鑑於WHO已於5月5日宣布將國際間小兒麻痺症傳播列入國際關注公共衛生緊急事件，臺灣所在之西太平洋地區雖已在2000年由WHO公告為小兒麻痺根除地區，但國際交流頻繁，且國際間傳播風險已提高，臺灣將面臨病例自國外移入的風險，而未完成疫苗接種者仍為高危險族群。但因受到全球五合一疫苗缺貨影響，原本年滿18個月之幼兒要接種五合一疫苗第4劑，延後到年滿27個月才接種。雖然依據美國文獻指出，接種過3劑基礎劑之疫苗，約有70-90%的保護效力，但為保護兒童健康，爰要求行政院應儘速解決五合一疫苗缺貨問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_005.doc,all,
08,05,09,,6,本院委員王育敏、江惠貞、陳鎮湘、陳碧涵、李貴敏、廖國棟、王惠美等21人臨時提案，鑑於日前媒體報導女童疑似營養不良受虐致死案，凸顯教育、戶政及鄰里系統的層層漏接，未能及時通報與介入，導致女童不幸死亡之疏漏。爰建請教育部檢討各縣市強迫入學追蹤處理機制的落實情形，且會同內政部、衛生福利部主動彙整、比對相關資料庫，透過跨部會的網絡合作，從中篩檢出風險較高的學齡前弱勢幼兒，及早提供案家所需的資源與服務，以防範兒少受虐於未然，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201405/1030513089900800_051518221.doc,all,
08,05,09,,7,本院委員陳淑慧等18人臨時提案，鑑於國內各項展覽展出的所有畫作皆為複製品，由於藝術家的運筆、肌里等等畫面構成元素，無法透過複製品呈現於平面印刷，使得展覽失去藝術鑑賞之價值。若大量以複製品取代原作展出，則與觀看畫冊、瀏覽網站毫無差異。因此造成扭曲的商業化現象，爰提案建請行政院重針對各項展覽以複製畫展出訂定合理的規範，若展出內容高於半數為複製作品，應於展出標題上明確告知為複製畫展，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/11-1030527/0805111030527_003.doc,all,
08,05,09,,8,本院委員江惠貞等26人臨時提案，鑒於《聯合國氣候變化綱要公約（UNFCCC）》預定於2015年巴黎會議時將完成具有法律約束力的新協定，以取代延期的《京都議定書》；2014年12月1日至12日將於祕魯舉辦第20屆締約方大會及京都議定書第10屆締約方會議（UNFCCC COP20/CMP 10），討論相關草案；因此今後2年的會議勢必關係全球節能減碳的管制作為和「綠色氣候基金」的籌備運用至為重大，對於我國產業經濟和永續發展也必然有重大影響，爰建議立法院與行政院應繼去年出席波蘭會議之模式，持續派員參加，並請外交部協助經費及相關安排，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_008.doc,all,
08,05,09,,9,本院委員徐少萍、楊瓊瓔、楊玉欣等16人臨時提案，有鑑壓瘡雖非我國十大死因，然許多患者卻因壓瘡併發死亡，為降低醫療資源的浪費，請衛生福利部於1個月內提出壓瘡之預防及建立研究報告之規劃，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_009.doc,all,
08,05,09,,10,本院委員賴士葆等19人臨時提案，查日前基隆發生大樓外牆剝落砸死婦人意外，雖業者使用掛鉤的工法固定外牆大理石，已比起傳統黏貼磁磚的穩定度高，但根據專業指出，不論甚麼方式，外牆都有脫落風險，又相關法規未明確規範大樓外牆要定期檢修，因此，有民眾陳情：「走在街上，也只能自求多福」。事實上，包括美國、日本等先進國家的營建管理單位，都開始要求建物所有權人須定期委託專業人士檢查外牆的磁磚等飾板，一經發現有剝落危險，即通知所有權人改善，否則將移送法辦。因此，為健全大樓外牆的飾面材與懸吊物定期安檢之相關規範，爰提案要求內政部及其相關單位，應完成強制檢驗外牆的執行計劃，同時授權在有必要之情況下（例如：樓宇已被列為危樓或20年以上舊樓），定期向所有權人發出法定檢驗通知，以維護公共安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_010.doc,all,
08,05,09,,11,本院委員楊玉欣、李貴敏、張嘉郡、江啟臣、田秋堇、黃偉哲、周倪安等28人臨時提案，鑒於十二年國民基本教育經3年準備階段後，即將於本年度正式實施，教育部現行宣導工作大多集中於國、高中校園，以在學學生及家長為主要對象，惟在家自學者、中輟生、國中畢業未繼續升學之青少年，因離開校園環境，未能即時接收十二年國教相關訊息，恐造成升學資訊落差，影響受教權益。爰提案建請教育部於1個月內提出具體方案增加宣導管道，加強十二年國教資訊宣導工作，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_011.doc,all,
08,05,09,,12,本院委員蔣乃辛等17人臨時提案，針對健保署台北聯合門診中心設在北市多年，每年造福眾多台北市的居民，且主要看診民眾以年長與年幼的族群為主，早已成為地區醫療守護者，但因為原「健保局」改制為行政機關─「健保署」後，面臨存廢的問題。惟健保署台北聯合門診中心一旦裁撤，勢必造成該地區醫療的空窗期，影響數萬民眾的就醫權益，這些民眾將舟車勞頓的往返更遠的醫療院所就醫，不但浪費金錢與人力，更可能延誤就醫時間。為替民眾爭取就醫權益，本席等要求行政院在該中心裁撤前，儘速協調公立醫院接收，繼續服務台北市民眾，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_012.doc,all,
08,05,09,,13,本院委員江啟臣、楊玉欣、李貴敏等19人臨時提案，鑑於市售之室內、汽車芳香劑、樟腦丸、廁所馬桶清潔劑、樟腦丸等除臭產品，普遍存有一種稱為「對二氯苯」（14Dichlorobenzene）的揮發性有機物，人體如果長期、過量吸入此類有機物質，將可能導致肺功能受損，甚至罹患癌症，然而，我國目前欠缺液態芳香劑中有關「對二氯苯」的劑量規範，也沒有國家具體的檢驗標準作為規範，僅能參考相類似化學物質的國家標準，導致消費者容易在資訊不明，主管機關又沒有嚴格把關的情況下，購買到黑心商品，危害自身健康。爰此，建請行政院儘速訂出液態芳香劑成分之可容許含量及各項檢驗標準，以維護消費者權益，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_013.doc,all,
08,05,09,,14,本院委員羅明才、詹凱臣等15人臨時提案，鑒於國道三甲為國道三號支線，現已架設ETC感應門列入計程收費範圍。然而，考量國道三甲實際性質，乃是聯繫木柵、深坑與台北信義、大安區的橫向快速道路，亦即俗稱的台北聯絡道，因此國道三甲應該比照橫向國道視為「聯絡道」，列入免計程收費範圍。其次，鑒於ETC感應門架設位置，若從信義區走信義快速道路往木柵、深坑，將不會被感應扣款，但是若走國道三甲，不論是從木柵或辛亥路往台北市區，都會被感應扣款。信義快速道路與國道三甲明明都是屬於台北聯絡道，可是待遇卻大有不同，引發諸多民怨。爰此，本席建請行政院儘速召集交通部、高公局、公路總局及財政部等相關單位，儘速辦理國道三甲解編為快速道路，免除計程收費，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/10-1030520/0805101030520_024.doc,all,
08,05,09,,15,本院委員羅淑蕾、黃偉哲、潘孟安等15人臨時提案，鑑於台電一直不斷宣傳沒有核電就會缺電就要漲電價，但據台電預算書顯示：台電經費浮濫編列，尤其是火力發電成本及民營電廠購電成本，始終為國人所詬病。讓台電的發電成本及購電成本資訊「公開化」是降低國人疑慮，進而達到「成本合理化」的重要前置作法。爰此，本席提案協助台電號召會計師組成查帳小組，以落實台電財務資訊透明化，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_015.doc,all,
08,05,09,,16,本院委員吳育昇、王育敏、陳碧涵、李貴敏等20人臨時提案，有鑑於目前我國正面臨少子女化現象，年輕家庭往往因為「難以兼顧就業及育兒」、「擔憂外人托育品質」、「幼兒托育費用過高」或「托育服務不普及」等理由，而無能力或無意願生養小孩。國家與社會應協助家庭分擔幼兒照顧責任，積極營造有利生育、養育之環境，以利國民婚育，降低少子女化衝擊。對於少子化問題，政府除了利用生育、托育津貼等政策工具外，配合未來「社會企業發展條例草案」的立法通過，更應思考以「社會企業」模式，結合民間與公民的力量，一起提供更有公共性、平價且優質的托育服務，以給家長與幼兒都安心的托育服務，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_016.doc,all,
08,05,09,,17,本院委員盧嘉辰等12人臨時提案，建請捷運三鶯線轉乘站除應由頂埔站改為中央路四段過北二高涵洞，並設置新媽祖田站外，亦應改為行經土城頂埔地區都市計畫第六號計畫道路，且採地下化方式興建，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_017.doc,all,
08,05,09,,18,本院委員簡東明、孔文吉等14人臨時提案，鑑於蘇花公路交通品質低劣，導致南澳鄉居民必須長期忍受砂石車及大型遊覽車困擾，交通意外不斷，威脅居民生命安全。交通部公路總局卻遲遲不肯改善當地道路工程品質。因此，本席爰提案要求交通部公路總局將「東澳至南澳段興建隧道案」（總長4.9公里）另行規劃，不和「蘇花公路改善工程案」併案環評，如此不但不致於影響「蘇花改」公路工程進度，並可加速當地隧道工程興建進度，以改善民眾行的安全，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/09-1030513/0805091030513_018.doc,all,
08,05,09,,19,本院委員黃志雄等11人臨時提案，鑒於為改善護理人力，健保從98年至102年共補貼醫院71億元用以改善護理人力，但深入檢視發現，101年共有205家醫院減少人力，卻仍請領補助，且高達8成的醫學中心其三班護病比要求之評鑑結果並不合格，爰此建請衛福部應將醫護比例納為評鑑必要項目，並將健保補助與三班護病比兩制度相互配套連動，未增加醫院醫護人力之醫院，不予納入補助。以具體落實改善醫護人力之政策用意，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/11-1030527/0805111030527_026.doc,all,
08,05,09,,20,本院委員盧秀燕、徐欣瑩等29人臨時提案，針對2008年中國爆發三聚氰胺毒奶粉事件後，中國人對其自產的奶粉不信任，開始在全球市場搶購奶粉，除了自用之外，更有許多販賣牟利的情事發生。據媒體報導，來台陸客已有大量搜購並攜帶出境現象發生。尤其陸客來台人數配額，已增加至自由行每日4千人、團體旅客每日5千人，因此陸客搶購奶粉的情事可能更加嚴重，政府必須防範未然採取有效限奶措施。為嚴防此波陸客搶奶熱潮延燒到台灣，造成奶粉供不應求及價格飆漲，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/05/11-1030527/0805111030527_012.doc,all,
